audio_path,relative_path,text,authenticity,duration,speaker_id,gender,accent,scenario,is_verified,notes
audio\real_new\real_samples\2830_3980_000015_000000.wav,real_new\real_samples\2830_3980_000015_000000.wav,[ERROR] Речь не распознана,real,13.19,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000016_000001.wav,real_new\real_samples\2830_3980_000016_000001.wav,[ERROR] Речь не распознана,real,3.65,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000016_000008.wav,real_new\real_samples\2830_3980_000016_000008.wav,[ERROR] Речь не распознана,real,7.49,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000017_000000.wav,real_new\real_samples\2830_3980_000017_000000.wav,[ERROR] Речь не распознана,real,10.65,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000017_000001.wav,real_new\real_samples\2830_3980_000017_000001.wav,[ERROR] Речь не распознана,real,5.84,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000017_000002.wav,real_new\real_samples\2830_3980_000017_000002.wav,What you support The got Love Is church From Green are of the centuries in my,real,12.1,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000018_000000.wav,real_new\real_samples\2830_3980_000018_000000.wav,агентство пополнения,real,5.62,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000018_000001.wav,real_new\real_samples\2830_3980_000018_000001.wav,[ERROR] Речь не распознана,real,3.09,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000018_000002.wav,real_new\real_samples\2830_3980_000018_000002.wav,[ERROR] Речь не распознана,real,5.3,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000019_000000.wav,real_new\real_samples\2830_3980_000019_000000.wav,[ERROR] Речь не распознана,real,16.02,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000021_000000.wav,real_new\real_samples\2830_3980_000021_000000.wav,[ERROR] Речь не распознана,real,6.56,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000021_000001.wav,real_new\real_samples\2830_3980_000021_000001.wav,[ERROR] Речь не распознана,real,9.49,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000022_000000.wav,real_new\real_samples\2830_3980_000022_000000.wav,[ERROR] Речь не распознана,real,4.4,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000022_000002.wav,real_new\real_samples\2830_3980_000022_000002.wav,[ERROR] Речь не распознана,real,5.72,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000023_000001.wav,real_new\real_samples\2830_3980_000023_000001.wav,[ERROR] Речь не распознана,real,3.27,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000024_000000.wav,real_new\real_samples\2830_3980_000024_000000.wav,[ERROR] Речь не распознана,real,4.72,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000024_000001.wav,real_new\real_samples\2830_3980_000024_000001.wav,[ERROR] Речь не распознана,real,3.38,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000024_000003.wav,real_new\real_samples\2830_3980_000024_000003.wav,possible for is by Jesus Christ and God Of,real,4.48,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000070_000001.wav,real_new\real_samples\2830_3980_000070_000001.wav,[ERROR] Речь не распознана,real,7.02,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000091_000002.wav,real_new\real_samples\2830_3980_000091_000002.wav,[ERROR] Речь не распознана,real,4.36,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000108_000000.wav,real_new\real_samples\2830_3980_000108_000000.wav,[ERROR] Речь не распознана,real,7.06,real_new,,,,0,
audio\real_new\real_samples\2830_3980_000109_000002.wav,real_new\real_samples\2830_3980_000109_000002.wav,[ERROR] Речь не распознана,real,15.26,real_new,,,,0,
audio\real_new\real_samples\283f559fbdc6a540936ed02b3f510845.wav,real_new\real_samples\283f559fbdc6a540936ed02b3f510845.wav,выйти из приложения,real,2.62,real_new,,,,0,
audio\real_new\real_samples\28596b16b16e61246ad239c9ddc4422c.wav,real_new\real_samples\28596b16b16e61246ad239c9ddc4422c.wav,Сбер отправить 100 руб на номер моего телефона,real,3.14,real_new,,,,0,
audio\real_new\real_samples\289a3cd5274123ea87af0e3edafcdf2b.wav,real_new\real_samples\289a3cd5274123ea87af0e3edafcdf2b.wav,Салют меньше яркость пари,real,2.76,real_new,,,,0,
audio\real_new\real_samples\289ab0d7a3645c7dfc4d42e02dfb0e3b.wav,real_new\real_samples\289ab0d7a3645c7dfc4d42e02dfb0e3b.wav,Joy перемотка,real,1.68,real_new,,,,0,
audio\real_new\real_samples\28a301b5aea431b77da0675df7410c91.wav,real_new\real_samples\28a301b5aea431b77da0675df7410c91.wav,найти фильм Мустанг,real,2.28,real_new,,,,0,
audio\real_new\real_samples\28a9bb84980bfead2195de16e478144a.wav,real_new\real_samples\28a9bb84980bfead2195de16e478144a.wav,Какое подразделение солдат обозначается тем же словом что и приспособление в ударном механизме,real,8.28,real_new,,,,0,
audio\real_new\real_samples\28aca102106d008314e35959774babcd.wav,real_new\real_samples\28aca102106d008314e35959774babcd.wav,Первый канал Ургант Вечерний,real,7.68,real_new,,,,0,
audio\real_new\real_samples\28c10efb7d2530580311a8bfe956248b.wav,real_new\real_samples\28c10efb7d2530580311a8bfe956248b.wav,7301981,real,4.16,real_new,,,,0,
audio\real_new\real_samples\28c7ed8747d33772ba86beffbb363f6e.wav,real_new\real_samples\28c7ed8747d33772ba86beffbb363f6e.wav,Включи канал телевидения Майдан,real,3.51,real_new,,,,0,
audio\real_new\real_samples\28d287880695c0a7bc302d3732b3f2fa.wav,real_new\real_samples\28d287880695c0a7bc302d3732b3f2fa.wav,Бандитский Петербург,real,4.48,real_new,,,,0,
audio\real_new\real_samples\28dba64f05a5126b01a282bdac4c42aa.wav,real_new\real_samples\28dba64f05a5126b01a282bdac4c42aa.wav,Сток Сити,real,2.0,real_new,,,,0,
audio\real_new\real_samples\28ded6ff2c0f34310c4f5dd15164f8b6.wav,real_new\real_samples\28ded6ff2c0f34310c4f5dd15164f8b6.wav,Каринка Медведева,real,2.76,real_new,,,,0,
audio\real_new\real_samples\28e6387d037a0a4387ebc5068bea5e5d.wav,real_new\real_samples\28e6387d037a0a4387ebc5068bea5e5d.wav,Афина Какие деньги в Греции,real,3.76,real_new,,,,0,
audio\real_new\real_samples\28e931a441b94c6142ce4431cd734a15.wav,real_new\real_samples\28e931a441b94c6142ce4431cd734a15.wav,фаниса башлыкова,real,4.5,real_new,,,,0,
audio\real_new\real_samples\28ef7f992691bd2df2c1c8c2f3b07d1d.wav,real_new\real_samples\28ef7f992691bd2df2c1c8c2f3b07d1d.wav,Джо,real,1.05,real_new,,,,0,
audio\real_new\real_samples\28f14ce193959cd5eec184473a71578c.wav,real_new\real_samples\28f14ce193959cd5eec184473a71578c.wav,показывай встречу Apple между бёрнли и арсеналом,real,4.49,real_new,,,,0,
audio\real_new\real_samples\28f2bfb591e9bc6c9a3791bb64fea531.wav,real_new\real_samples\28f2bfb591e9bc6c9a3791bb64fea531.wav,хостел номер один поехали,real,3.08,real_new,,,,0,
audio\real_new\real_samples\28f3de1bd791e397023336694821366a.wav,real_new\real_samples\28f3de1bd791e397023336694821366a.wav,Включи канал О3 на ТВ,real,3.4,real_new,,,,0,
audio\real_new\real_samples\28f4661c8a3a0b6dd4a4b5d1d2e5d3bb.wav,real_new\real_samples\28f4661c8a3a0b6dd4a4b5d1d2e5d3bb.wav,футбол Вест Хэм и Арсенал,real,4.22,real_new,,,,0,
audio\real_new\real_samples\28f670d0c3fa5536c74d70bc80104c2e.wav,real_new\real_samples\28f670d0c3fa5536c74d70bc80104c2e.wav,Найди telet Show,real,3.28,real_new,,,,0,
audio\real_new\real_samples\28f780f9cd80060fc5652664cc62c524.wav,real_new\real_samples\28f780f9cd80060fc5652664cc62c524.wav,Joy Включи Баста песни Калифорния,real,4.36,real_new,,,,0,
audio\real_new\real_samples\28f79de75e27c039fe74de6884f12fab.wav,real_new\real_samples\28f79de75e27c039fe74de6884f12fab.wav,Сантьяго,real,2.56,real_new,,,,0,
audio\real_new\real_samples\28fe176ab890d534977f287a4324007f.wav,real_new\real_samples\28fe176ab890d534977f287a4324007f.wav,фильм старшая дочь смотреть,real,4.74,real_new,,,,0,
audio\real_new\real_samples\2902a828a0a02bff9f23ec118e91fc62.wav,real_new\real_samples\2902a828a0a02bff9f23ec118e91fc62.wav,Афина звонок хоревой,real,2.08,real_new,,,,0,
audio\real_new\real_samples\29433206c6e9c36f5690e945a9a6fcb3.wav,real_new\real_samples\29433206c6e9c36f5690e945a9a6fcb3.wav,Салют Какую валюту брать с собой в регионе,real,4.3,real_new,,,,0,
audio\real_new\real_samples\294f02bb690dc859b5798bf5f04954e7.wav,real_new\real_samples\294f02bb690dc859b5798bf5f04954e7.wav,Выйди из приложения,real,2.04,real_new,,,,0,
audio\real_new\real_samples\2961_961_000002_000000.wav,real_new\real_samples\2961_961_000002_000000.wav,[ERROR] Речь не распознана,real,3.81,real_new,,,,0,
audio\real_new\real_samples\2961_961_000002_000001.wav,real_new\real_samples\2961_961_000002_000001.wav,[ERROR] Речь не распознана,real,12.98,real_new,,,,0,
audio\real_new\real_samples\2961_961_000003_000001.wav,real_new\real_samples\2961_961_000003_000001.wav,[ERROR] Речь не распознана,real,17.65,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000003.wav,real_new\real_samples\2961_961_000004_000003.wav,[ERROR] Речь не распознана,real,8.83,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000006.wav,real_new\real_samples\2961_961_000004_000006.wav,[ERROR] Речь не распознана,real,15.07,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000007.wav,real_new\real_samples\2961_961_000004_000007.wav,[ERROR] Речь не распознана,real,3.79,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000008.wav,real_new\real_samples\2961_961_000004_000008.wav,[ERROR] Речь не распознана,real,7.8,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000012.wav,real_new\real_samples\2961_961_000004_000012.wav,[ERROR] Речь не распознана,real,14.08,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000014.wav,real_new\real_samples\2961_961_000004_000014.wav,[ERROR] Речь не распознана,real,11.2,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000017.wav,real_new\real_samples\2961_961_000004_000017.wav,wi-fi,real,7.65,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000019.wav,real_new\real_samples\2961_961_000004_000019.wav,[ERROR] Речь не распознана,real,13.96,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000021.wav,real_new\real_samples\2961_961_000004_000021.wav,[ERROR] Речь не распознана,real,7.11,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000024.wav,real_new\real_samples\2961_961_000004_000024.wav,м,real,4.19,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000027.wav,real_new\real_samples\2961_961_000004_000027.wav,Nine thousand years of the last Sunset yours and eight thousand hours eternals recore,real,8.82,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000029.wav,real_new\real_samples\2961_961_000004_000029.wav,[ERROR] Речь не распознана,real,6.98,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000032.wav,real_new\real_samples\2961_961_000004_000032.wav,[ERROR] Речь не распознана,real,13.73,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000033.wav,real_new\real_samples\2961_961_000004_000033.wav,интервью 20 Children of The Gods excelling Oh Man invite You and many famous actions recorded,real,8.97,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000034.wav,real_new\real_samples\2961_961_000004_000034.wav,[ERROR] Речь не распознана,real,4.5,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000035.wav,real_new\real_samples\2961_961_000004_000035.wav,[ERROR] Речь не распознана,real,22.18,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000036.wav,real_new\real_samples\2961_961_000004_000036.wav,[ERROR] Речь не распознана,real,6.75,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000037.wav,real_new\real_samples\2961_961_000004_000037.wav,then your Street The briefly and One We Now,real,4.71,real_new,,,,0,
audio\real_new\real_samples\2961_961_000004_000039.wav,real_new\real_samples\2961_961_000004_000039.wav,Leroy Wild After Words devery Грейс Creation,real,11.93,real_new,,,,0,
audio\real_new\real_samples\2961_961_000005_000001.wav,real_new\real_samples\2961_961_000005_000001.wav,[ERROR] Речь не распознана,real,21.39,real_new,,,,0,
audio\real_new\real_samples\2961_961_000005_000004.wav,real_new\real_samples\2961_961_000005_000004.wav,[ERROR] Речь не распознана,real,7.72,real_new,,,,0,
audio\real_new\real_samples\2961_961_000007_000001.wav,real_new\real_samples\2961_961_000007_000001.wav,that Is The First Q,real,4.39,real_new,,,,0,
audio\real_new\real_samples\2961_961_000007_000004.wav,real_new\real_samples\2961_961_000007_000004.wav,What is Talking of the changing or intelligible was without and True What is spoken,real,13.8,real_new,,,,0,
audio\real_new\real_samples\2961_961_000008_000000.wav,real_new\real_samples\2961_961_000008_000000.wav,Excellent tvs I like to Many of Russian The subject,real,6.12,real_new,,,,0,
audio\real_new\real_samples\2961_961_000009_000000.wav,real_new\real_samples\2961_961_000009_000000.wav,[ERROR] Речь не распознана,real,12.29,real_new,,,,0,
audio\real_new\real_samples\2961_961_000009_000002.wav,real_new\real_samples\2961_961_000009_000002.wav,[ERROR] Речь не распознана,real,23.73,real_new,,,,0,
audio\real_new\real_samples\2961_961_000010_000000.wav,real_new\real_samples\2961_961_000010_000000.wav,[ERROR] Речь не распознана,real,17.27,real_new,,,,0,
audio\real_new\real_samples\2961_961_000011_000000.wav,real_new\real_samples\2961_961_000011_000000.wav,One On,real,5.68,real_new,,,,0,
audio\real_new\real_samples\2961_961_000011_000001.wav,real_new\real_samples\2961_961_000011_000001.wav,[ERROR] Речь не распознана,real,13.79,real_new,,,,0,
audio\real_new\real_samples\2961_961_000011_000002.wav,real_new\real_samples\2961_961_000011_000002.wav,[ERROR] Речь не распознана,real,12.22,real_new,,,,0,
audio\real_new\real_samples\2961_961_000011_000003.wav,real_new\real_samples\2961_961_000011_000003.wav,[ERROR] Речь не распознана,real,12.6,real_new,,,,0,
audio\real_new\real_samples\2961_961_000011_000004.wav,real_new\real_samples\2961_961_000011_000004.wav,[ERROR] Речь не распознана,real,11.83,real_new,,,,0,
audio\real_new\real_samples\2961_961_000013_000000.wav,real_new\real_samples\2961_961_000013_000000.wav,n15,real,14.23,real_new,,,,0,
